"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"François Girard","Niv Fichman","Don McKellar, François Girard","Mikado Films","R","Drama","English","Jun 11, 1999, Wide","Apr 19, 2016","$9.5M","2h 11m","Surround, Dolby Digital","The intricate history of a beautiful antique violin is traced from its creation in Cremona, Italy, in 1681, where a legendary violin maker (Carlo Cecchi) paints it with his dead wife's blood to keep her memory alive, to an auction house in modern-day Montreal, where it draws the eye of an expert appraiser (Samuel L. Jackson). Over the years between, the violin travels through four different countries, where it has a profound impact on all those who own it.",74,91,"The Red Violin"
