"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"John Erman","Samuel Goldwyn Jr.","Olive Higgins Prouty, Robert Getchell","Touchstone Pictures","PG-13","Drama","English","Apr 8, 2003","$20.1M","1h 54m","Surround","A working-class woman (Bette Midler) raises her out-of-wedlock daughter (Trini Alvarado) alone, then lets her go to her rich father.",29,76,"Stella"
