"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Christian Duguay","Tom Berry, Franco Battista","Dan Gordon, Sabi H. Shabtai","Columbia, TriStar Pictures","R","Action, Mystery & Thriller","English","Jan 1, 2014","$540.1K","1h 55m","Annibal Ramirez (Aidan Quinn) is an American naval officer who looks remarkably like notorious international assassin Carlos Sanchez (also Quinn). Veteran CIA agent Jack Shaw (Donald Sutherland) has a vendetta against Sanchez and recruits Ramirez to impersonate the fugitive. Along with Mossad operative Amos (Ben Kingsley), Shaw begins training Ramirez to become Sanchez, but the mission proves to be incredibly perilous, and the American soon wonders if it's worth the risk.",62,61,"The Assignment"
