"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Yann Demange","John Lesher, Julie Yorn, Scott Franklin, Darren Aronofsky","Andy Weiss, Logan Miller, Noah Miller","Sony Pictures Entertainment, Columbia Pictures","Studio 8","R (Drug Content|Brief Nudity|Language Throughout|Some Sexual References|Violence)","Crime, Drama, Biography","English","Sep 14, 2018, Wide","Dec 12, 2018","$24.0M","1h 51m","Scope (2.35:1)","Rick Wershe is a single father who's struggling to raise two teenagers during the height of the crack epidemic in 1980s Detroit. Wershe sells guns illegally to make ends meet but soon attracts attention from the FBI. Federal agents convince his son, Rick Jr., to become an undercover drug informant in exchange for keeping his father out of prison. When young Rick gets in too deep, he finds himself seduced by the lure of easy money and becomes a drug dealer himself.",57,50,"White Boy Rick"
