"Director","Producer","Screenwriter","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Enid Zentelis","Enid Zentelis, Mandy Beckner, Anthony Brandonisio, Riel Roch-Decter, Erik S. Weigel, Melissa Leo","Enid Zentelis","Freestyle Releasing","R (Language)","Drama","English","Feb 28, 2014, Limited","Dec 3, 2016","1h 24m","A woman (Melissa Leo) befriends a new neighbor (Josh Hamilton) and hopes he can help her daughter (Marin Ireland) out of the cycle of addiction. Before long, she has to choose between protecting her daughter or finding happiness.",33,40,"Bottled Up"
