"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Paul Weitz, Chris Weitz","Paul Weitz, Chris Weitz","Paul Weitz, Chris Weitz","Universal Pictures","Depth of Field","PG-13 (Some Sexual Content|Drug Reference)","Comedy, Drama","English","Jan 14, 2005, Wide","May 7, 2015","$45.5M","1h 50m","Surround, Dolby SRD, DTS, SDDS","Flat (1.37:1)","After years of working as an ad executive at a sports magazine, Dan Foreman (Dennis Quaid) is demoted and replaced with Carter Duryea (Topher Grace), a rising star in the business world who is young enough to be Dan's son. Carter's business style leaves Dan shaking his head and wondering if the young man is ready for the corporate world. Dan's life is further complicated when he learns his wife is pregnant and Carter is dating his daughter, Alex (Scarlett Johansson).",82,54,"In Good Company"
