"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Henry Hathaway","Louis D. Lighton","Vincent Lawrence, Waldemar Young","Paramount Pictures","Fantasy","English","Nov 7, 1935, Original","Feb 11, 2017","1h 28m","When his mother dies, young Peter Ibbetson leaves Paris and his best friend, Mary, behind to live with a severe uncle in England. Years later, Peter (Gary Cooper) is an architect with little time for women, until he begins a project with the Duke (John Halliday) and Duchess of Towers (Ann Harding). When Peter and the duchess become great friends, she reveals that she is Mary -- but the duke soon suspects his wife of infidelity and challenges Peter to a duel, threatening the pair's second chance.",83,62,"Peter Ibbetson"
