"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Clint Eastwood","Robert Daley","Malpaso Company","R","Drama","English","Nov 16, 1973, Limited","Mar 4, 2016","1h 48m","Divorced and creeping past middle age, real estate agent Frank Harmon (William Holden) isn't interested in falling in love anymore. But when he reluctantly picks up impoverished teenage hitchhiker Breezy (Kay Lenz) outside his Los Angeles home, she manages to break through his gruff facade. Before long, she moves in with him, and the two enjoy an unlikely romance despite their difference in age and beliefs. Problems arise, however, when Frank's peers become critical of his new relationship.",63,65,"Breezy"
