"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Mikkel Nørgaard","Jonas Bagger, Madeleine Ekman, Maria Köpf, Louise Vesth, Peter Aalbæk Jensen","Nikolaj Arcel, Rasmus Heisterberg, Jussi Adler-Olsen","Zentropa Entertainments","Crime, Drama, Mystery & Thriller","Danish","Dec 10, 2016","1h 59m","Detectives race to find a possible witness to a 20-year-old double homicide before the killers get to her.",92,68,"The Absent One"
