"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Sarah-Violet Bliss, Charles Rogers","Mollye Asher, Geoff Mansfield","Sarah-Violet Bliss, Charles Rogers","Orion Releasing","Six Hands","R (Sexual Content|Language|Brief Drug Use|Some Graphic Nudity)","Comedy","English","Aug 14, 2015, Limited","Sep 15, 2016","1h 36m","A pair of vapid twentysomethings (Bridey Elliott, Clare McNulty) quickly realize that they have absolutely no idea where they're going after two cute guys invite them to an afternoon at the beach.",89,48,"Fort Tilden"
