"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Stephen Frears","Nancy Graham Tanen, Norma Heyman, Ned Tanen","Columbia, TriStar Pictures","R","Drama","English","Mar 1, 2011","$5.5M","1h 48m","Stereo, Surround","A maid at the household of noted physician Dr. Henry Jekyll (John Malkovich), Mary Reilly (Julia Roberts) admires her employer, who also seems intrigued by her. Eventually, Mary meets Jekyll's mysterious and charismatic associate, Edward Hyde (also Malkovich), and she also seems to have an attraction to him. As Mary spends time with both men, she starts to suspect there is a strange connection between the two of them, and this revelation places her life in danger.",26,40,"Mary Reilly"
