"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Jonathan Lynn","Jonathan Lynn, Gary Ross","Sara Bernstein, Gregory Bernstein, Cliff Gardner","New Line Cinema","New Line Cinema","PG-13","Comedy","English","May 30, 1997, Original","Nov 23, 1999","$13.6M","1h 38m","Surround, Dolby Digital, SDDS","35mm, Scope (2.35:1)","Lawyer Charlie (Jeff Daniels) is sent by his boss (Lawrence Pressman) to a small Nevada town to file a continuance request for mail-order con man Benjamin Gibbs (Rip Torn). Charlie's actor friend, Richard (Michael Richards), turns up to throw a surprise bachelor party celebrating Charlie's upcoming marriage to the boss's daughter (Alexandra Wentworth). When Charlie is too hung over to make it to court for the hearing, Richard fills in -- and must continue impersonating him for the whole trial.",50,30,"Trial and Error"
