"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Duwayne Dunham","Bill Borden","Anna Sandor, Bruce Graham","Columbia","TV-PG","Drama","English","Sep 11, 2016","1h 36m","Cmdr. Gary Dolan (Bill Pullman) is in charge of a naval carrier that is on a ""tiger cruise,"" which involves family members joining their seafaring relatives out on the ocean. Dolan's precocious young daughter, Maddie (Hayden Panettiere), is along on the cruise, partially to convince her father to take a position that involves less travel. However, family dynamics suddenly take a backseat when word reaches the ship that the September 11 attacks have occurred.",67,62,"Tiger Cruise"
