"Director","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Milos Forman, Kon Ichikawa, Claude Lelouch, Yuri Ozerov, Arthur Penn, Michel Pfleghar, John Schlesinger, Mai Zetterling","G","Documentary","English","Dec 12, 2017","1h 45m","Eight acclaimed filmmakers bring their unique and differing perspectives to the 1972 Summer Olympic Games held in Munich. The segments include Claude Lelouch's take on Olympic losers and their struggle to remain dignified even in the face of bitter disappointment and defeat; Mai Zetterling's dramatic exploration of the world of weightlifting; and Michael Pfleghar's piece on young Russian gymnast Ludmilla Tourischev's majestic performance on the uneven bars.",54,58,"Visions of Eight"
