"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Matias Mariani","Juliana Funaro","Júlia Murat, Matias Mariani","Drama","Portuguese (Brazil)","Jul 31, 2020","1h 42m","A Nigerian musician travels to Brazil to search for his estranged brother, who is living a life very different than the one his family thought.",100,NA,"Shine Your Eyes"
