"Director","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Alejandro Amenábar","Mateo Gil, Alejandro Amenábar","Fine Line Features","Sogecine, UGC Images, Lucky Red, Sociedad General de Derechos, Himenóptero","PG-13 (Mature Thematic Material)","Biography, Drama","Spanish (Spain)","Jan 7, 2005, Wide","Nov 21, 2016","$2.1M","2h 5m","Surround","Ramón Sampedro (Javier Bardem) is a Spanish ship mechanic and part-time poet who is left a quadriplegic after a diving accident. This film tells the true story of Sampedro's 30-year battle for the legal right to end his own life. He develops close relationships with his long-term lawyer Julia (Belén Rueda) and his friend Rosa (Lola Dueñas), who tries to convince him that his life is worth living. Despite his situation, Ramon manages to inspire those around him to live life to the fullest.",85,92,"The Sea Inside"
