"Director","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Alexander Korda","United Artists","London Film Production","History, Drama","English","Sep 21, 1933, Original","Aug 11, 2016","1h 32m","Renowned for his excess, King Henry VIII (Charles Laughton) goes through a series of wives during his rule. With Anne Boleyn (Merle Oberon), his second wife, executed on charges of treason, King Henry weds maid Jane Seymour (Wendy Barrie), but that marriage also ends in tragedy. Not one to be single for long, the king picks German-born Anne of Cleves (Elsa Lanchester) as his bride, but their union lasts only months before an annulment is granted, and King Henry continues his string of spouses.",95,75,"The Private Life of Henry VIII"
