"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Runtime","Synopsis","Critics","Audiences","Title"
"Ruthy Pribar","Yoav Roeh, Aurit Zamir","Ruthy Pribar","Menemsha Films","Gum Films","Drama","Hebrew","Jun 11, 2021, Limited","1h 25m","Asia's motherhood has always been an ongoing struggle rather than an obvious instinct. Becoming a mother at a very early age has shaped Asia's relationship with her teenage daughter Vika. Despite living together, Asia and Vika barely interact with one another. Asia concentrates on her job as a nurse while Vika hangs out at the skatepark with her friends. Their routine is shaken when Vika's health deteriorates rapidly. Asia must step in and become the mother Vika so desperately needs. Vika's illness turns out to be an opportunity to reveal the great love within this small family unit.",91,67,"Asia"
