"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Ron Howard","Brian Grazer, Ron Howard","David Koepp","Sony Pictures Entertainment","Sony Classical, Columbia Pictures, Panorama Films, Imagine Entertainment","PG-13 (Disturbing Images|Brief Sensuality|Violence|Sequences of Action|Some Language|Thematic Elements)","Mystery & Thriller, Action, Adventure","English","Oct 28, 2016, Wide","Jan 24, 2017","$34.3M","1h 56m","Dolby Atmos","Famous symbologist Robert Langdon (Tom Hanks) follows a trail of clues tied to Dante, the great medieval poet. When Langdon wakes up in an Italian hospital with amnesia, he teams up with Sienna Brooks (Felicity Jones), a doctor he hopes will help him recover his memories. Together, they race across Europe and against the clock to stop a madman (Ben Foster) from unleashing a virus that could wipe out half of the world's population.",23,36,"Inferno"
