"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Mike Newell","Robert H. Solo, Andrew Scheinman, Martin Shafer","EMI Films Ltd.","R","Horror","English","Jan 1, 2008","1h 42m","Surround","When a British archaeologist (Charlton Heston) violates an Egyptian queen's tomb, her evil spirit enters his daughter (Stephanie Zimbalist).",0,23,"The Awakening"
