"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Neil Jordan","Stephen Woolley, Seaton McLean, John Wells","Neil Jordan","Fox","Alliance Atlantis Communications","R","Crime, Drama","English","Apr 16, 2003, Wide","Aug 19, 2003","$3.5M","1h 48m","Dolby Stereo, Dolby Digital, Dolby A, Surround, Dolby SR","Flat (1.85:1)","Bob (Nick Nolte) is an aging thief who has seen better days and is battling both an addiction to heroin and a growing gambling problem. But he still thinks he has one more big score in him and plots a massive heist of a Monte Carlo casino. In order to pull off the theft, he'll need an amazing team of accomplices and will have to outwit his nemesis, the local police chief (Tcheky Karyo). The chief knows that Bob is up to something, but can he figure it out before Bob makes off with millions?",77,62,"The Good Thief"
