"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Taylor Chien","Justin Chien, Taylor Chien, Will Meldman, Sam Mobley","Taylor Chien","Vertical Entertainment","Double Down Pictures","Horror, Mystery & Thriller","English","Apr 30, 2021, Limited","Apr 30, 2021","$190.6K","1h 15m","Scope (2.35:1)","Four friends head to Hawaii to investigate reports of a haunting at an abandoned resort in hopes of finding the infamous Half-Faced Girl. When they arrive, they soon learn you should be careful what you wish for.",37,7,"The Resort"
