"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Antonio Méndez Esparza","Amadeo Hernández Bueno, Pedro Hernández Santos, Alvaro Portanet Hernández","Antonio Méndez Esparza","CFI Releasing","Movistar+, Aquí y Allí Films, Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA), Film Constellation, Televisión Española (TVE)","Drama","English","Oct 24, 2018, Limited","Apr 4, 2019","$24.4K","1h 54m","Stressed by her job at a diner, single mother Regina struggles to raise her two children in northern Florida. When her 14-year-old son has another brush with the law, Regina starts to worry that he'll wind up in prison like his father.",93,83,"Life and Nothing More"
