"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Douglas Hickox","Jules Levy, Arthur Gardner","Christopher Trumbo, Michael Butler, William P. McGivern, William W. Norton","Wellborn Limited","PG","Crime, Drama","English","Mar 21, 1975, Limited","Sep 16, 2008","1h 51m","Police Detective Jim Brannigan (John Wayne) is sent from Chicago to London to extradite a wanted American criminal, Ben Larkin (John Vernon). However, Larkin is kidnapped before Brannigan can apprehend him, igniting a manhunt throughout the city. Jennifer (Judy Geeson), a British police officer, is appointed to help Brannigan, who is frequently bewildered by English customs. Brannigan's harsh policing techniques also lead to constant clashes with Cmdr. Swann (Richard Attenborough).",25,40,"Brannigan"
