"Director","Producer","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Shirish Kunder","Farah Khan","Netflix India","Mystery & Thriller, Crime, Drama","English","May 2, 2020","1h 46m","When a doctor gets jailed for a string of shocking murders, his loyal wife sets out to commit a copycat crime to prove his innocence.",15,48,"Mrs. Serial Killer"
