"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"James DeMonaco","Jason Blum, Michael Bay, Andrew Form, Brad Fuller, Sebastien K. Lemercier","James DeMonaco","Universal Pictures","Platinum Dunes, Why Not Productions, Blumhouse","R (Strong Disturbing Violence|Language)","Action, Mystery & Thriller, Horror","English","Jul 18, 2014, Wide","Oct 7, 2014","$71.5M","1h 43m","One night per year, the government sanctions a 12-hour period in which citizens can commit any crime they wish -- including murder -- without fear of punishment or imprisonment. Leo, a sergeant who lost his son, plans a vigilante mission of revenge during the mayhem. However, instead of a death-dealing avenger, he becomes the unexpected protector of four innocent strangers who desperately need his help if they are to survive the night.",58,56,"The Purge: Anarchy"
