"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"John Berry","Bob Roberts, John Garfield","Sam Ross, Dalton Trumbo, Hugo Butler, Guy Endore","United Artists","Roberts Pictures Inc.","Crime, Drama","English","Jul 13, 1951, Original","Aug 4, 2015","1h 17m","Stereo, Mono","35mm","Nick Robey (John Garfield) is a dim-witted thug who lives with his mother and scrapes by on petty crime. He and his slick accomplice, Al (Norman Lloyd), plot a big-time payroll robbery, but their plan goes horribly awry when they're discovered by a police officer and Al is shot. Nick shoots back, hitting the officer and running for safety. While seeking cover, Nick meets Peggy Dobbs (Shelley Winters), a lonely young girl. They return to Peggy's house, where Nick holds her family hostage.",88,68,"He Ran All the Way"
