"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Jean-Pierre Melville","Carlo Ponti, Georges de Beauregard","Jean-Pierre Melville, Pierre Lesou","Pathé Films","Compagnia Cinematografica Champion, Rome Paris Films","Drama","French (Canada)","Mar 2, 1964, Wide","Jan 3, 2019","$82.8K","1h 48m","Mono","Flat (1.66:1)","Burglar Maurice Faugel has just finished his prison sentence. He murders Gilbert Vanovre, a receiver, and steals the loot from another robbery. As Maurice prepares for another burglary, his friend Silien brings him all the necessary equipment. However, Maurice doesn't know that Silien is a police informant.",96,90,"The Informer"
