"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Monte Hellman","Monte Hellman, Jack Nicholson","Proteus Films","G","Western","English","Oct 15, 2016","1h 22m","In the American West, Willet Gashade (Warren Oates), a former bounty hunter, and Coley Boyard (Will Hutchins), his dimwitted partner, are approached by a secretive young woman (Millie Perkins) who offers them money to guide her through the desert but refuses to discuss why she is traveling. The group embarks on the journey and is eventually joined by Billy Spear (Jack Nicholson), a volatile gunslinger the woman has also hired. The only question is why.",100,64,"The Shooting"
