"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Akira Kurosawa","Sojiro Motoki","Akira Kurosawa, Shinobu Hashimoto, Hideo Oguni","Brandon Films Inc., Cowboy Pictures","Toho Company Ltd.","Drama, LGBTQ+","Japanese","Mar 25, 1956, Wide","Oct 27, 2015","$55.2K","2h 23m","Mono","Academy (1.33:1)","Mr. Watanabe suddenly finds that he has terminal cancer. He vows to make his final days meaningful. His attempts to communicate his anguish to his son and daughter-in-law lead only to heartbreak. Finally, inspired by an unselfish co-worker, he turns his efforts to bringing happiness to others by building a playground in a dreary slum neighborhood. When the park is finally completed, he is able to face death with peaceful acceptance.",98,97,"Ikiru"
