"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Rob DeFranco","David DuPuy","Denis Flood, Marc Palmieri, Marc Palmieri, Rob DeFranco","Miramax Films","Miramax","R","Comedy, Drama","English","Aug 7, 1998, Original","Jun 27, 2000","1h 34m","Ultra-Stereo, Surround, Stereo","Two guys (Peter Facinelli, Dash Mihok) out of college find themselves working in a pizza joint and encountering people from their past.",20,23,"Telling You"
