"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Ti West","Susan Leber","Ti West","Glass Eye Pix, Susie Q Productions [us]","Horror, Mystery & Thriller","English","Jun 1, 2017","$5.3K","1h 20m","Traveling to a wedding on Halloween, Trevor (Karl Jacob), Allison (Vanessa Horneff), Brian (Sean Reid) and Elliot (Wil Horneff) are four friends lucky to be alive after crashing their car. Stranded in the Pennsylvania countryside, the foursome set off in search of help -- only to discover that making it to the wedding on time is the least of their problems. Stumbling to a nearby farm, the friends have no way to prepare for the roost of lurking vampire bats in the barn and zombies in the house.",52,38,"The Roost"
