"Director","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Ringo Lam, Johnnie To","Sharon Chung, Kenny Kan","China Film Co-Production Corporation, Enlight Pictures, Milky Way Image Company, Beijing Poly-bona Film Publishing Company, Media Asia Films Ltd. [hk], Film Workshop Ltd.","R (Some Violence)","Action","Chinese","Jan 25, 2017","1h 41m","Three friends search for a buried treasure.",53,43,"Triangle"
