"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Andrew Fleming","Gale Anne Hurd","Andrew Fleming, Steven E. de Souza","No Frills Film Production","R","Horror","English","Sep 13, 2011","$8.9M","1h 26m","Surround","Unity Field, a ""free love"" cult from the '70s, is mostly remembered for its notorious mass suicide led by Harris (Richard Lynch), its charismatic leader. While all members are supposed to burn in a fire together, young Cynthia (Jennifer Rubin) is spared by chance. Years later, the nightmare of Unity Field remains buried in her mind. But when those around Cynthia start killing themselves, and she begins having visions of Harris, she may be forced to confront the past -- before it confronts her.",38,42,"Bad Dreams"
