"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Edward Zwick","Edward Zwick, Allyn Stewart, Kipp Nelson, Alex Soros","Geoffrey Fletcher","Roadside Attractions","Roadside Attractions, Universal Studios Inc.","R (Disturbing Images|Brief Nudity|Language Throughout|Sexual Material|Some Violence)","Drama, Biography","English","May 17, 2019, Limited","Jul 30, 2019","$143.3K","2h 7m","Cameron Todd Willingham, a poor, uneducated heavy metal devotee who has a violent streak and a criminal record, is convicted of arson-related triple homicide in 1992. During his 12 years on death row, Elizabeth Gilbert, an improbable ally, uncovers questionable methods and illogical conclusions in his case and battles with the state to expose suppressed evidence that could save him.",62,71,"Trial by Fire"
