"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Rainer Werner Fassbinder","Rainer Werner Fassbinder, Thomas Schühly, Horst Wendlandt, Bertram Vetter","Rainer Werner Fassbinder, Pea Fröhlich, Peter Märthesheimer","Tango Film","R","Drama","English","Feb 8, 1982, Original","Sep 30, 2003","1h 45m","In Munich 1955, German film star Veronika Voss (Rosel Zech) becomes a drug addict at the mercy of corrupt Dr. Marianne Katz (Annemarie Düringer), who keeps her supplied with morphine. After meeting sports writer Robert Krohn (Hilmar Thate), Veronika begins to dream of a return to stardom. As the couple's relationship escalates in intensity, Veronika begins seriously planning her return to the screen -- only to realize how debilitated she has become through her drug habit.",76,85,"Veronika Voss"
