"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Michael Corrente","Robert Duvall, Rob Carliner, Michael Corrente","Denis O'Neill","Fine Line Features","Fine Line Features","R","Drama","English","May 3, 2002, Original","Nov 19, 2002","1h 55m","Surround","Desperate times call for desperate measures, so losing soccer coach Gordon McCloud (Robert Duvall) accepts the signing of Jackie McQuillan (Ally McCoist), a player with undeniable talent but a reputation as a team-killer. The team needs a player of star quality, or it may have to relocate from their tiny town to a larger market. Furthermore, McQuillan happens to be the coach's son-in-law, and McCloud hasn't exactly enjoyed the most harmonious relationship with his daughter.",67,65,"A Shot at Glory"
