"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Jim Henson","Eric Rattray","Dennis Lee, Jim Henson, Terry Jones, Elaine May","Columbia Tristar, TriStar Pictures","Lucasfilm Ltd., TriStar Pictures","PG","Fantasy","English (United Kingdom)","Jun 27, 1986, Wide","Mar 6, 2024","Oct 9, 2011","$12.1M","1h 41m","Surround","Frustrated with babysitting on yet another weekend night, Sarah (Jennifer Connelly), a teenager with an active imagination, summons the Goblins to take her baby stepbrother away. When little Toby actually disappears, Sarah must follow him into a fantastical world to rescue him from the Goblin King (David Bowie). Guarding his castle is the labyrinth itself, a twisted maze of deception, populated with outrageous characters and unknown dangers. To get through it in time to save Toby, Sarah befriends the Goblins, in hopes that their loyalty isn't just another illusion in a place where nothing is as it seems.",77,86,"Labyrinth"
