"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Justin Kurzel","Sarah Shaw, Anna McLeish","Justin Kurzel, Shaun Grant","IFC Films","Screen Australia, Warp Films Australia, South Australian Film Corporation","Crime, Drama, Mystery & Thriller","English","Mar 2, 2012, Limited","Sep 1, 2016","$8.0K","2h 0m","A charismatic but violent predator (Daniel Henshall) takes his girlfriend's teenage son (Lucas Pittaway) under his wing and makes him an accomplice in a murder spree.",85,66,"The Snowtown Murders"
