"Director","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Mel Brooks","Brooksfilms","PG-13","Comedy","English","Sep 16, 2008","$3.8M","1h 35m","Surround","Affluent and arrogant businessman Goddard Bolt (Mel Brooks), feuding with rival Vance Crasswell (Jeffrey Tambor) over a land deal, makes a bet with Crasswell that he has the wits and street smarts to live penniless and anonymous on the rough streets of Los Angeles for 30 days. But Bolt has a rude awakening when the reality of homelessness hits him. Still, he finds a silver lining in a burgeoning romance with Molly (Lesley Ann Warren), a former Broadway dancer who has fallen on hard times.",21,45,"Life Stinks"
