"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Arthur Hiller","Irwin Winkler","Israel Horovitz","20th Century Fox","20th Century Fox","PG","Comedy","English","Jun 18, 1982, Original","Jun 19, 2007","1h 50m","While struggling playwright Ivan Travalian (Al Pacino) tries to get movie actress Alice Detroit (Dyan Cannon) to star in his new Broadway show, his personal life spins out of control. Bored with their marriage, Ivan's wife, Gloria (Tuesday Weld), leaves him -- but she leaves him with not only their son but her children from previous marriages. As Ivan attempts to rewrite the second act of his play to his own satisfaction, he finds himself in the unfamiliar position of being a single parent.",50,49,"Author! Author!"
