"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Mickey Rose","Michael Ritchie","Paramount Pictures","Paramount Pictures","R","Horror","English","Aug 7, 1981, Wide","Mar 8, 2017","1h 25m","In this seminal horror-comedy, an anonymous killer known only as ""the Breather"" (Richard Brando) terrorizes the teenagers of Lamab High by killing every student who indulges in sex. The long list of suspects includes the school's psychoanalyst (Carl Jacobs), nurse (Janice E. O'Malley), principal (Joe Talarowski) and, most surprisingly, virginal student Toby (Kristen Riter), who's always at the scene of the crime. Toby knows she's innocent, however, and vows to catch the killer.",33,52,"Student Bodies"
