"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"C.B. Yi, C.B. Yi","Guillaume de la Boulaye, Patrick Mao Huang, Gabriele Kranzelbinder, André Logie, Barbara Pichler","C.B. Yi, C.B. Yi","Flash Forward Entertainment, KGP Filmproduktion, La Compagnie Cinématographique, Panache Productions, ZORBA production","Drama","Chinese","1h 58m","Digital 2.39:1","Fei makes a living in the big city working as a hustler. His world collapses when he realizes that his family accepts his money but not his homosexuality. Broken-hearted, Fei struggles to create a new beginning in his life.",92,80,"Moneyboys"
