"Director","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Doug McHenry, George Jackson","New Line Cinema","R","Comedy","English","Oct 23, 1991, Limited","Apr 19, 2013","$19.4M","1h 34m","Surround","Rapper-turned-scholar Kid (Christopher Reid) gets into college, but he runs out of cash just as classes start. Desperate for dough, he tries working in the cafeteria, but when his time spent serving slop to students starts to interfere with studying and his relationship with girlfriend Sidney (Tisha Campbell), he looks for a new plan. He calls up his old partner in partying, Play (Christopher Martin), and they organize a pajama shindig, where women dress scantily and men must pay to enter.",27,65,"House Party 2"
