"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Emmanuelle Bercot","François Kraus, Denis Pineau-Valencienne","Marcia Romano, Emmanuelle Bercot, Marcia Romano","Scope Pictures, Les Films du Kiosque, France 2 Cinéma, StudioCanal","Drama","French (France)","2h 2m","Scope (2.35:1)","A man is in denial of a serious illness, and his mother faces the unbearable. Between them, a doctor and a nurse fight to do their job and help them find acceptance.",31,83,"Peaceful"
