"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Yvan Attal","Olivier Delbosc, Yvan Attal","Yaël Langmann, Yvan Attal, Karine Tuil","France 2 Cinema, Films Sous Influence, Gaumont, Curiosa Films, Digital District","Drama","French (France)","2h 18m","Scope (2.35:1)","A young man is accused of rape, but he claims the young woman is only out for revenge. The two protagonists and their loved ones see their lives, their convictions and their certainties shattered.",88,60,"The Accusation"
