"Director","Producer","Screenwriter","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Anthony Minghella","Marianne Moloney","Amy Schor Ferris","Warner Bros.","PG-13","Romance, Comedy","English","Oct 15, 1993, Wide","Jan 1, 2009","$2.1M","1h 38m","Stereo, Surround","Gus (Matt Dillon) is a New Yorker with an entrepreneurial spirit. He'd like to quit his job and and open a bowling alley, but financial obligations from his ex-marriage are standing in his way. Gus owes alimony to Leonora (Annabella Sciorra), but if she remarries, he'll be flush with cash. So he embarks on a scheme to find her a husband. Leonora is in a relationship with Tom (William Hurt), but like Gus, she's a romantic -- and soon Gus and Leonora find they may still have a spark left.",52,41,"Mr. Wonderful"
