"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Barbet Schroeder","Margaret Ménégoz, Ruth Waldburger","Emilie Bickerton, Barbet Schroeder, Peter F. Steinbach, Susan Hoffman","Vega Films, arte France Cinéma, Les Films du Losange","Drama","French (France)","Jul 27, 2017","$8.0K","1h 36m","A young composer moves from Berlin to the island of Ibiza and begins a friendship with an elderly woman whose painful past has caused her to reject everything to do with Germany, including her native language.",77,40,"Amnesia"
