"Director","Producer","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Michael Cimino","Michael Cimino","R","Biography","English","May 2, 2019","$4.4M","1h 55m","Surround","Salvatore Giuliano (Christopher Lambert) steals money from the wealthy and gives the funds to the downtrodden in his native Sicily. As word of Salvatore's work spreads and he becomes beloved by the Italian working class, his head begins to swell. But Salvatore makes a potentially lethal mistake when he crosses his benefactor, the powerful Mafia boss Don Masino Croce (Joss Ackland). Seeking revenge, Don Masino pulls in Salvatore's cousin, Pisciotta (John Turturro), to take out the bandit.",10,42,"The Sicilian"
