"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Manuela Martelli","Omar Zúñiga Hidalgo, Dominga Sotomayor, Alejandra García, Andrés Wood","Manuela Martelli, Alejandra Moffat","Kino Lorber","Cinestación, Wood Producciones, Magma Cine","Drama, Mystery & Thriller","Spanish","May 5, 2023, Limited","Jul 11, 2023","$166.0K","1h 35m","Chile, 1976. Carmen heads off to her beach house to supervise its renovation. Her husband, children and grandchildren come back and forth during the winter vacation. When the family priest asks her to take care of a young man he is sheltering in secret, Carmen steps onto unexplored territories, away from the quiet life she is used to.",91,97,"Chile '76"
