"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Norman Jewison","Norman Jewison","Joe Eszterhas, Sylvester Stallone, Norman Jewison","United Artists","PG","Drama","English","Dec 13, 2005","2h 25m","Johnny Kovak (Sylvester Stallone) works in a warehouse and grows tired of the unfair policies in place, leading him to start a riot. Though Kovak is fired, his spirit wins him the admiration of others, and he becomes a new recruit for a labor union known as the Federation of Interstate Truckers. As the union becomes more powerful, Kovak's influence grows and eventually his ambitions result in a partnership with the mob. However, as Kovak deepens his criminal ties, his life grows more dangerous.",67,56,"F.I.S.T."
