"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Argyris Papadimitropoulos","Argyris Papadimitropoulos, Phaedra Vokali","Argyris Papadimitropoulos, Syllas Tzoumerkas","Strand Releasing","Drama","Greek","Mar 10, 2017, Limited","Jun 13, 2017","$6.2K","1h 45m","A middle-aged doctor on a Greek island becomes obsessed with a young tourist when she lets him tag along with her friends.",73,53,"Suntan"
