"Director","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Sergey Paradzhanov","Ivan Chendej, Mikhaylo Mikhaylovich Koysyubinskiy, Sergey Paradzhanov","Miramax Films","Miramax","Drama","Ukrainian","Mar 16, 1967, Original","Mar 14, 2017","1h 37m","Mono","Scope (2.35:1), 35mm","Ivan (Ivan Mikolaichuk) is madly in love with his childhood sweetheart, Marichka (Larisa Kadochnikova). The two, who are also neighbors, have formed an inseparable bond over the years, despite the rift that divides their families: her father murdered his father. Ivan intends to marry his beloved, but is forced to leave town in order to earn a suitable dowry. Once he departs, he endures a series of hurdles and tragedies that complicates the impending union -- only to return to further tragedy.",93,88,"Shadows of Forgotten Ancestors"
