"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Anjelica Huston","Anjelica Huston, Arthur Lappin, Jim Sheridan, Greg Smith","John Goldsmith, Brendan O'Carroll","October Films","October Films, Hell's Kitchen Films","R","Drama","English","Mar 3, 2000, Wide","Oct 24, 2017","$140.4K","1h 31m","Surround","Faced with the daunting task of supporting seven children by herself, Irish widow Agnes Browne (Anjelica Huston) struggles to break even. In addition to selling produce at a nearby market, she borrows heavily from a local moneylender, the greedy Mr. Billy (Ray Winstone). It's a bleak reality, brightened somewhat by the support of her best friend Marion Monks (Marion O'Dwyer). Eventually, a glimmer of hope materializes when she's invited to a Tom Jones concert as the date of a smitten Frenchman.",41,71,"Agnes Browne"
