"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Runtime","Synopsis","Critics","Audiences","Title"
"Anthony Chen","Meng Xie, Anthony Chen","Anthony Chen","Strand Releasing","Huace Pictures, Canopy Pictures","Drama","Chinese","Jan 19, 2024, Limited","1h 37m","Young urbanite Haofeng feels lost and adrift on China's northern border. By chance, he goes on a tour led by Nana, a charming guide who instantly fascinates him. She introduces him to Xiao, and the three bond quickly.",94,NA,"The Breaking Ice"
