"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Robert Stevenson","Charles Bennett, Michael Hogan, Roland Pertwee","Gaumont British Picture Corporation Ltd.","Adventure","English (United Kingdom)","Jul 2, 1937, Limited","Dec 9, 2016","1h 20m","Kathy's (Anna Lee) father is intrigued by the stories Umbopa (Paul Robeson), a man they meet on their way to the South African coast, tells them about Solomon's diamond mines. So, he steals away in the night, leaving Kathy with a group of relative strangers. To find her father, Kathy enlists the help of hunter Allan Quatermain (Cedric Hardwicke) for a journey to the mines, where they are met with some less than hospitable natives -- who do not plan on making their task any easier.",100,39,"King Solomon's Mines"
