"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Gaëtan Brizzi, Paul Brizzi, Bob Hathcock, Clive Pallant, Mathias Marcos Rodric, Vincent Woodcock","Bob Hathcock, Jean-Pierre Quenet","Alan Burnett","Buena Vista Pictures","Walt Disney Pictures","G","Kids & Family, Comedy, Adventure, Fantasy, Animation","English","Aug 3, 1990, Wide","Jan 1, 2014","$18.1M","1h 13m","Surround, Dolby","Scrooge McDuck finds a magic lamp with Huey, Dewey and Louie and their girlfriend, Webby.",100,69,"DuckTales, the Movie: Treasure of the Lost Lamp"
