"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Caroline Bottaro","Dominique Besnehard, Michel Feller","Caroline Bottaro","France 2 (FR2), Centre National de la Cinematographie, StudioCanal, CinéCinéma, Eurimages, Filmförderungsanstalt, Blueprint Film, Corsica Pôle Tournages, Collectivité Territoriale de la Corse, Tele München Fernseh Produktionsgesellschaft, Mon Voisin Productions, France 2 Cinema, Canal+ Horizons, Ministère de la Culture et de la Communication, Canal+","Drama","English","Mar 22, 2016","$478.6K","1h 37m","Hélène (Sandrine Bonnaire), a housekeeper at a ritzy hotel in Corsica, is devoted to her family but lacks any passion in her own life. When she sees a handsome couple play a passionate game of chess, she becomes inspired to play herself. Hélène's working-class husband (Francis Renaud) and spoiled daughter (Valerie Lagrange) are soon bewildered by her obsession with chess. They also grow suspicious of Hélène's close relationship with Dr. Kröger (Kevin Kline), her eccentric American expat tutor.",70,72,"Queen to Play"
