"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Nick Powell","Daniel Grodnik, Bobby Ranghelov, Luillo Ruiz, Bret Saxon","Richard Leder","Lionsgate Films","Pimienta, Daniel Grodnik Productions, Imprint Entertainment, Wonderfilm Media, Source Investments B.V.","R (Violence and Language)","Action","English","Nov 8, 2019, Limited","Nov 8, 2019","1h 37m","Scope (2.35:1)","Hunter and collector Frank Walsh expects a big payday after bagging a priceless white jaguar for a zoo. But the ship bearing Frank's precious cargo has another predator -- a political assassin facing extradition to America. When the prisoner manages to break free, Walsh must utilize his expert skills to capture the dangerous killer -- not dead, but alive.",38,23,"Primal"
