"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Abraham Polonsky","Bob Roberts","Abraham Polonsky, Ira Wolfert","Republic Pictures, Metro-Goldwyn-Mayer","Metro Goldwyn Mayer","Crime, Drama","English","Dec 25, 1948, Original","May 11, 2004","1h 18m","Mono","In New York City, unscrupulous lawyer Joe Morse (John Garfield), has the opportunity to make it big by teaming up with cutthroat gangster Ben Tucker (Roy Roberts) to consolidate the numbers racket. The only hitch in the plan is Morse's brother, Leo (Thomas Gomez), who refuses to involve his bank in the plan. As a result, Leo's bank would go from being saved to being another casualty in Morse and Tucker's thirst for power. Now, Morse must choose between money and family.",100,75,"Force of Evil"
