"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Ben Sharrock","Irune Gurtubai, Angus Lamont","Ben Sharrock","Focus Features","Film4, Caravan Cinema, Creative Scotland, British Film Institute","R (Language)","Comedy, Drama","English","Apr 30, 2021, Limited","Jun 29, 2021","1h 43m","Recently nominated for two BAFTA® awards for Best British Film and Best Debut by a British Writer, Director or Producer, LIMBO is a wry and poignant observation of the refugee experience, set on a fictional remote Scottish island where a group of new arrivals await the results of their asylum claims. It centers on Omar, a young Syrian musician who is burdened by his grandfather's oud, which he has carried all the way from his homeland. Reflecting the complexity of the movement of people across borders has been a long-held passion for director and writer Ben Sharrock, who spent time working for an NGO in refugee camps in southern Algeria and living in Damascus in 2009 shortly before the outbreak of the Syrian civil war. There, he formed a network of friends whose personal stories inspired the film.",93,55,"Limbo"
