"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Alfred Hitchcock","David O. Selznick","Daphne Du Maurier, Philip MacDonald, Michael Hogan, Robert E. Sherwood, Joan Harrison, Barbara Keon","United Artists","Selznick International Pictures","Mystery & Thriller","English","Apr 12, 1940, Wide","Oct 14, 2008","2h 10m","Mono","Flat (1.37:1)","Story of a young woman who marries a fascinating widower only to find out that she must live in the shadow of his former wife, Rebecca, who died mysteriously several years earlier. The young wife must come to grips with the terrible secret of her handsome, cold husband, Max De Winter (Laurence Olivier). She must also deal with the jealous, obsessed Mrs. Danvers (Judith Anderson), the housekeeper, who will not accept her as the mistress of the house.",98,92,"Rebecca"
