"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Jonás Cuarón","Alfonso Cuarón, Carlos Cuarón, Alex Garcia, Charles Gillibert","Jonás Cuarón, Mateo Garcia","STX Entertainment","CG Cinéma, Itaca Films","R (Strong Violence and Language)","Mystery & Thriller, Action, Drama","Spanish","Oct 14, 2016, Limited","Feb 7, 2017","$2.0M","1h 30m","Flat (1.85:1)","When their truck suddenly breaks down, a migrant named Moises leads 13 others on a trek through the harsh terrain along the U.S.-Mexico border. Inconvenience soon turns into horror as the sounds of gunfire shatter the tranquil desert landscape. Desperate and on the run, the survivors find themselves in a fight for their lives against a psychotic sniper and his vicious hunting dog. Moises must now use his wits and instincts to kill the relentless predator before he claims more victims.",63,46,"Desierto - Border Sniper"
