"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Ken Mok","Jason Bourque, Sean Fernald, Timothy Marlowe, Ken Mok, Geneva Wasserman","Ken Mok","Project Z Entertainment, 10 by 10 Entertainment, Gold Star Productions","R (Language and Sexual References)","Romance, Comedy","English","Feb 5, 2021, Limited","Feb 5, 2021","1h 35m","In this heartfelt and hilarious rom-com, Sara, a novelist struggling with writer's block, needs inspiration -- and finds it when she serendipitously meets Godfrey, a down-on-his-luck oddball who constantly changes personas and alter egos in order to cope with his past and avoid reality. Just as Godfrey begins to open up to Sara, he discovers that she's been using him as inspiration for her next novel, and he vanishes from her life. Did Sara just lose the man of her dreams, or will she be able to find him and make things right?",40,74,"The Right One"
